filename,istrue,trust,x1,y1,x2,y2,category
w20190719093725711_73_epoch0_aug0x0,1,0.9741209999999999,601.931152,662.409363,712.3105469999999,778.611633,bird
w20190719093725711_73_epoch0_aug0x0,1,0.987685,883.587219,670.044312,969.7295529999999,804.341309,bird
w20190719093725711_73_epoch0_aug0x0,1,0.993663,883.6374509999999,1008.6420289999999,1002.2143550000001,1146.6564939999998,bird
w20190719093725711_73_epoch0_aug0x0,1,0.990341,1438.127197,726.034363,1528.973145,853.76532,bird
w20190719093725711_73_epoch0_aug0x0,1,0.996403,764.469055,208.090454,922.9701539999999,349.677063,bird
w20190719093725711_73_epoch0_aug0x0,1,0.996179,1106.252319,1016.875427,1289.012085,1171.321411,bird
w20190719093725711_73_epoch0_aug0x0,1,0.9959129999999999,1639.781982,745.375671,1784.7722170000002,871.9328,bird
w20190719093725711_73_epoch0_aug2x1,1,0.9837450000000001,638.470093,475.98055999999997,706.431396,574.666931,bird
w20190719093725711_73_epoch0_aug2x1,1,0.991468,1075.9682619999999,487.381287,1138.973145,578.366638,bird
w20190719093725711_73_epoch0_aug2x1,1,0.995654,843.394531,731.586914,973.3387449999999,836.55896,bird
w20190719093725711_73_epoch0_aug2x1,1,0.9956020000000001,516.04126,111.10707099999999,627.549438,229.569962,bird
w20190719093725711_73_epoch0_aug2x1,1,0.995075,1232.942139,484.368042,1339.411133,581.2637940000001,bird
w20190719093725711_73_epoch0_aug2x1,1,0.993923,662.866272,739.676025,757.878113,838.689209,bird
w20190719093725711_73_epoch0_aug2x1,1,0.990087,425.26409900000004,483.36096200000003,500.382446,575.5361330000001,bird
w20190719093725711_71_epoch0_aug0x1,1,0.9622370000000001,1832.247314,856.052124,1920.0,963.822632,bird
w20190719093725711_71_epoch0_aug0x1,1,0.948576,1069.415039,738.636169,1233.133545,918.4974980000001,bird
w20190719093725711_71_epoch0_aug0x1,1,0.988081,1165.72583,523.730042,1284.9021,628.260925,bird
w20190719093725711_71_epoch0_aug0x1,1,0.9985860000000001,475.31112699999994,849.0960689999999,726.680908,970.8841550000001,bird
w20190719093725711_71_epoch0_aug0x1,1,0.9979610000000001,19.799408,57.335152,225.74014300000002,167.707336,bird
w20190719093725711_71_epoch0_aug0x1,1,0.99575,782.723694,893.0617679999999,910.061584,971.398926,bird
w20190719093725711_71_epoch0_aug0x1,1,0.9952489999999999,1454.452148,875.7741699999999,1569.6403810000002,968.685059,bird
w20190719093725711_71_epoch0_aug0x1,1,0.95009,1306.844482,867.253418,1377.229736,994.040527,bird
w20190719093725711_71_epoch0_aug0x1,1,0.677467,1209.296875,734.7497559999999,1287.804199,895.9449460000001,bird
w20190719093725711_71_epoch0_aug0x1,1,0.5150359999999999,446.12951699999996,563.0811769999999,579.422729,638.5428469999999,bird
w20190719093725711_73,1,0.9885790000000001,419.749725,485.80059800000004,504.51113899999996,575.006042,bird
w20190719093725711_73,1,0.983999,639.548279,477.75314299999997,706.435852,575.137878,bird
w20190719093725711_73,1,0.996783,515.059692,111.269104,626.0363769999999,230.423706,bird
w20190719093725711_73,1,0.9964780000000001,843.3543699999999,731.945984,973.468994,835.867371,bird
w20190719093725711_73,1,0.993331,662.758789,740.2362059999999,757.0272219999999,838.8642580000001,bird
w20190719093725711_73,1,0.9926649999999999,1076.40564,485.990387,1139.187134,580.055298,bird
w20190719093725711_73,1,0.9925940000000001,1235.95166,483.885529,1338.2250980000001,580.798279,bird
w20190719093725711_73_epoch0_aug2x0,1,0.975356,801.654175,536.097107,875.31604,646.156677,bird
w20190719093725711_73_epoch0_aug2x0,1,0.993002,547.509338,541.555298,651.341492,642.141479,bird
w20190719093725711_73_epoch0_aug2x0,1,0.988766,793.9277950000001,829.593262,894.469299,945.1783449999999,bird
w20190719093725711_73_epoch0_aug2x0,1,0.994348,708.17334,129.234879,844.479858,258.300842,bird
w20190719093725711_73_epoch0_aug2x0,1,0.991706,1472.3344730000001,543.702759,1598.009033,652.6248780000001,bird
w20190719093725711_73_epoch0_aug2x0,1,0.991819,1291.1563720000001,544.447815,1370.579468,653.922546,bird
w20190719093725711_73_epoch0_aug2x0,1,0.9974190000000001,990.1764529999999,811.562988,1153.888062,944.3077390000001,bird
w20190719093725711_71_epoch0_aug0x0,1,0.9785590000000001,1212.63147,524.357483,1338.394409,628.728699,bird
w20190719093725711_71_epoch0_aug0x0,1,0.701967,466.367462,553.1269530000001,640.941284,631.594604,bird
w20190719093725711_71_epoch0_aug0x0,1,0.8825959999999999,1308.982666,858.298523,1379.0192869999998,983.46344,bird
w20190719093725711_71_epoch0_aug0x0,1,0.9951549999999999,1453.467285,873.500122,1568.538818,967.582642,bird
w20190719093725711_71_epoch0_aug0x0,1,0.994086,782.153137,880.320435,921.3700560000001,965.322388,bird
w20190719093725711_71_epoch0_aug0x0,1,0.9931979999999999,1087.565796,730.925537,1294.55603,914.434692,bird
w20190719093725711_71_epoch0_aug0x0,1,0.9861979999999999,149.99481200000002,46.544537,355.111938,168.924133,bird
w20190719093725711_71_epoch0_aug0x0,1,0.961483,1816.6311039999998,853.751892,1923.875244,966.14801,bird
w20190719093725711_71_epoch0_aug0x0,1,0.957641,491.30010999999996,855.360901,754.036804,959.478943,bird
